file_id,category,prompt,stage2_clip_score,stage1_clip_score,eval_prompt
n04597913_5572-2,spoon,A photo of a spoon,31.2255859375,28.6376953125,"A high-quality, realistic photograph of a spoon, based on the description: A photo of a spoon, with natural lighting, sharp details, and accurate colors."
n04597913_5572-3,spoon,A photo of a spoon,32.6171875,32.0556640625,"A high-quality, realistic photograph of a spoon, based on the description: A photo of a spoon, with natural lighting, sharp details, and accurate colors."
n04597913_5574-3,spoon,A photo of a spoon,36.9140625,37.3779296875,"A high-quality, realistic photograph of a spoon, based on the description: A photo of a spoon, with natural lighting, sharp details, and accurate colors."
n04597913_598-1,spoon,A photo of a spoon,38.0126953125,38.0615234375,"A high-quality, realistic photograph of a spoon, based on the description: A photo of a spoon, with natural lighting, sharp details, and accurate colors."
n04597913_6118-1,spoon,A photo of a spoon,36.376953125,36.328125,"A high-quality, realistic photograph of a spoon, based on the description: A photo of a spoon, with natural lighting, sharp details, and accurate colors."
n04597913_769-1,spoon,A photo of a spoon,28.8818359375,30.1025390625,"A high-quality, realistic photograph of a spoon, based on the description: A photo of a spoon, with natural lighting, sharp details, and accurate colors."
n04597913_769-2,spoon,A photo of a spoon,29.8583984375,29.9560546875,"A high-quality, realistic photograph of a spoon, based on the description: A photo of a spoon, with natural lighting, sharp details, and accurate colors."
n04597913_907-1,spoon,A photo of a spoon,27.4169921875,26.0986328125,"A high-quality, realistic photograph of a spoon, based on the description: A photo of a spoon, with natural lighting, sharp details, and accurate colors."
n04597913_907-2,spoon,A photo of a spoon,34.8876953125,35.6201171875,"A high-quality, realistic photograph of a spoon, based on the description: A photo of a spoon, with natural lighting, sharp details, and accurate colors."
n04597913_907-4,spoon,A photo of a spoon,35.009765625,34.3994140625,"A high-quality, realistic photograph of a spoon, based on the description: A photo of a spoon, with natural lighting, sharp details, and accurate colors."
n04597913_907-5,spoon,A photo of a spoon,36.9873046875,37.3779296875,"A high-quality, realistic photograph of a spoon, based on the description: A photo of a spoon, with natural lighting, sharp details, and accurate colors."
n04597913_982-3,spoon,A photo of a spoon,38.232421875,37.4267578125,"A high-quality, realistic photograph of a spoon, based on the description: A photo of a spoon, with natural lighting, sharp details, and accurate colors."
n02355227_10790-4,squirrel,A photo of a squirrel,32.080078125,31.884765625,"A high-quality, realistic photograph of a squirrel, based on the description: A photo of a squirrel, with natural lighting, sharp details, and accurate colors."
n02355227_10790-7,squirrel,A photo of a squirrel,32.71484375,33.0322265625,"A high-quality, realistic photograph of a squirrel, based on the description: A photo of a squirrel, with natural lighting, sharp details, and accurate colors."
n02355227_1097-7,squirrel,A photo of a squirrel,33.7158203125,33.3740234375,"A high-quality, realistic photograph of a squirrel, based on the description: A photo of a squirrel, with natural lighting, sharp details, and accurate colors."
n02355227_12103-1,squirrel,A photo of a squirrel,30.46875,30.8349609375,"A high-quality, realistic photograph of a squirrel, based on the description: A photo of a squirrel, with natural lighting, sharp details, and accurate colors."
n02355227_12135-2,squirrel,A photo of a squirrel,32.3486328125,32.2265625,"A high-quality, realistic photograph of a squirrel, based on the description: A photo of a squirrel, with natural lighting, sharp details, and accurate colors."
n02355227_12135-3,squirrel,A photo of a squirrel,32.9345703125,32.763671875,"A high-quality, realistic photograph of a squirrel, based on the description: A photo of a squirrel, with natural lighting, sharp details, and accurate colors."
n02355227_12135-5,squirrel,A photo of a squirrel,31.9580078125,32.3974609375,"A high-quality, realistic photograph of a squirrel, based on the description: A photo of a squirrel, with natural lighting, sharp details, and accurate colors."
n02355227_12299-2,squirrel,A photo of a squirrel,32.2265625,32.080078125,"A high-quality, realistic photograph of a squirrel, based on the description: A photo of a squirrel, with natural lighting, sharp details, and accurate colors."
n02355227_12313-1,squirrel,A photo of a squirrel,33.0078125,32.5439453125,"A high-quality, realistic photograph of a squirrel, based on the description: A photo of a squirrel, with natural lighting, sharp details, and accurate colors."
n02355227_12313-6,squirrel,A photo of a squirrel,32.7392578125,32.9833984375,"A high-quality, realistic photograph of a squirrel, based on the description: A photo of a squirrel, with natural lighting, sharp details, and accurate colors."
n02355227_12333-3,squirrel,A photo of a squirrel,32.3486328125,32.32421875,"A high-quality, realistic photograph of a squirrel, based on the description: A photo of a squirrel, with natural lighting, sharp details, and accurate colors."
n02355227_12339-1,squirrel,A photo of a squirrel,33.2763671875,33.154296875,"A high-quality, realistic photograph of a squirrel, based on the description: A photo of a squirrel, with natural lighting, sharp details, and accurate colors."
n02355227_12339-7,squirrel,A photo of a squirrel,32.0556640625,32.51953125,"A high-quality, realistic photograph of a squirrel, based on the description: A photo of a squirrel, with natural lighting, sharp details, and accurate colors."
n02355227_12357-3,squirrel,A photo of a squirrel,32.5439453125,32.5439453125,"A high-quality, realistic photograph of a squirrel, based on the description: A photo of a squirrel, with natural lighting, sharp details, and accurate colors."
n02355227_12753-1,squirrel,A photo of a squirrel,30.029296875,31.005859375,"A high-quality, realistic photograph of a squirrel, based on the description: A photo of a squirrel, with natural lighting, sharp details, and accurate colors."
n02355227_12764-6,squirrel,A photo of a squirrel,32.4462890625,32.373046875,"A high-quality, realistic photograph of a squirrel, based on the description: A photo of a squirrel, with natural lighting, sharp details, and accurate colors."
n02355227_12836-5,squirrel,A photo of a squirrel,31.7626953125,31.5185546875,"A high-quality, realistic photograph of a squirrel, based on the description: A photo of a squirrel, with natural lighting, sharp details, and accurate colors."
n02355227_12836-8,squirrel,A photo of a squirrel,32.3974609375,32.7392578125,"A high-quality, realistic photograph of a squirrel, based on the description: A photo of a squirrel, with natural lighting, sharp details, and accurate colors."
n02355227_13042-3,squirrel,A photo of a squirrel,30.8837890625,30.9326171875,"A high-quality, realistic photograph of a squirrel, based on the description: A photo of a squirrel, with natural lighting, sharp details, and accurate colors."
n02355227_13077-1,squirrel,A photo of a squirrel,31.93359375,31.982421875,"A high-quality, realistic photograph of a squirrel, based on the description: A photo of a squirrel, with natural lighting, sharp details, and accurate colors."
n02355227_132-3,squirrel,A photo of a squirrel,32.0068359375,32.2509765625,"A high-quality, realistic photograph of a squirrel, based on the description: A photo of a squirrel, with natural lighting, sharp details, and accurate colors."
n02355227_13315-6,squirrel,A photo of a squirrel,32.6171875,32.9345703125,"A high-quality, realistic photograph of a squirrel, based on the description: A photo of a squirrel, with natural lighting, sharp details, and accurate colors."
n02355227_13382-2,squirrel,A photo of a squirrel,31.25,33.30078125,"A high-quality, realistic photograph of a squirrel, based on the description: A photo of a squirrel, with natural lighting, sharp details, and accurate colors."
n02355227_13400-1,squirrel,A photo of a squirrel,32.470703125,32.2509765625,"A high-quality, realistic photograph of a squirrel, based on the description: A photo of a squirrel, with natural lighting, sharp details, and accurate colors."
